Customer Lifetime Value,Coverage,Gender,Income,Marital Status,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Total Claim Amount,Vehicle Size,Number of Open Complaints,MPA(50-100),MPA(101-150),MPA(151-200),MPA(201-250)
7944.973807,Premium,M,0,Single,10,97,9,542.4,Medsize,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
9135.291575,Basic,F,95330,Married,1,1,3,542.4,Medsize,0,0,1,0,0
4299.838835,Premium,M,44388,Divorced,10,74,1,496.843023,Medsize,1,0,1,0,0
9103.8997,Premium,M,65733,Married,13,6,3,684.948527,Medsize,0,0,1,0,0
26770.44534,Basic,F,26335,Married,32,7,2,355.818306,Large,1,0,1,0,0
7294.492993,Basic,F,0,Single,12,66,7,733.737214,Medsize,2,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
13270.9446,Basic,M,28727,Married,7,42,2,350.877502,Medsize,0,0,1,0,0
7707.806541,Premium,F,0,Single,0,11,3,542.4,Medsize,0,0,1,0,0
7901.744238,Basic,M,0,Single,35,83,5,1258.327804,Medsize,0,0,1,0,0
7486.088015,Basic,M,0,Single,33,18,4,813.6,Medsize,0,0,1,0,0
4483.839044,Basic,M,32983,Married,25,59,1,466.81627,Medsize,0,0,1,0,0
4236.84292,Basic,M,14476,Married,11,0,1,542.4,Medsize,0,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
29037.47753,Basic,M,0,Married,0,16,2,542.4,Medsize,0,0,1,0,0
3974.858481,Basic,M,0,Divorced,1,61,1,542.4,Small,0,0,1,0,0
27643.23508,Basic,F,63401,Married,21,15,2,52.336233,Medsize,0,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
8653.302322,Basic,F,20588,Married,6,86,7,586.390393,Medsize,0,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
9060.204521,Basic,F,57078,Married,26,13,8,542.4,Large,1,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
9079.823377,Basic,F,20290,Married,6,75,3,766.519022,Medsize,0,0,1,0,0
12321.83615,Basic,M,26887,Single,32,67,2,542.4,Small,0,0,1,0,0
11624.82149,Premium,M,0,Single,32,66,2,813.6,Medsize,0,0,1,0,0
9045.111945,Premium,F,52572,Divorced,30,22,3,441.623031,Medsize,0,0,1,0,0
13118.74322,Premium,F,11854,Married,19,64,2,807.721213,Medsize,0,0,1,0,0
26243.85811,Basic,M,55705,Divorced,8,58,2,149.90747,Medsize,0,0,1,0,0
27064.46339,Premium,F,83560,Married,5,76,2,276.048405,Large,1,0,1,0,0
3697.04094,Premium,M,0,Single,3,91,1,813.6,Medsize,0,0,1,0,0
4448.642277,Basic,M,23006,Married,17,60,1,792.104571,Medsize,0,0,1,0,0
4373.35826,Premium,F,25676,Married,6,84,1,542.4,Medsize,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
8428.471635,Basic,F,12180,Single,17,62,3,675.569113,Medsize,0,0,1,0,0
9161.655119,Basic,F,91763,Married,22,64,3,441.992043,Small,0,0,1,0,0
8704.278179,Basic,M,38072,Married,10,36,3,151.055863,Medsize,1,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
13559.39395,Basic,M,98036,Married,18,92,2,662.444819,Medsize,0,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
9035.671134,Premium,F,34337,Married,20,44,9,542.4,Large,0,0,1,0,0
8837.334639,Basic,M,62277,Single,9,68,8,249.799752,Medsize,0,0,1,0,0
8564.772996,Premium,M,23506,Single,0,27,9,813.6,Medsize,0,0,1,0,0
9100.731403,Basic,F,59183,Married,11,91,5,542.4,Medsize,0,0,1,0,0
9009.219409,Premium,M,32260,Married,8,99,4,601.124657,Medsize,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
8879.790017,Basic,F,52583,Single,12,59,7,528.20086,Small,0,0,1,0,0
8861.482361,Basic,F,58480,Divorced,6,35,5,542.4,Medsize,1,0,1,0,0
8750.222052,Basic,F,34695,Single,1,60,5,100.323765,Small,0,0,1,0,0
9002.117386,Premium,M,61374,Married,5,27,3,210.100003,Medsize,0,0,1,0,0
26197.41498,Basic,F,18495,Married,10,15,2,542.4,Large,0,0,1,0,0
4112.841668,Basic,F,25030,Married,16,97,1,542.4,Medsize,4,0,1,0,0
12489.21197,Premium,M,0,Married,4,13,2,542.4,Medsize,0,0,1,0,0
4502.207001,Premium,F,46402,Married,7,2,1,476.385575,Medsize,0,0,1,0,0
8886.610685,Premium,M,87094,Single,20,17,5,64.894362,Medsize,1,0,1,0,0
4533.733641,Basic,M,91967,Married,4,74,1,156.736745,Medsize,0,0,1,0,0
26939.51419,Basic,M,96866,Divorced,26,88,2,377.385724,Small,1,0,1,0,0
4014.9185,Basic,F,0,Single,35,29,1,1305.275432,Medsize,0,0,1,0,0
9051.712161,Premium,M,60964,Married,21,16,4,327.723713,Medsize,0,0,1,0,0
4505.842815,Basic,M,24790,Married,4,39,1,767.242337,Small,0,0,1,0,0
8262.629249,Basic,F,0,Single,25,55,3,813.6,Medsize,0,0,1,0,0
8807.609658,Basic,M,59762,Divorced,27,91,3,542.4,Medsize,0,0,1,0,0
8901.055724,Basic,M,46814,Married,7,19,3,542.4,Medsize,0,0,1,0,0
8845.185533,Basic,M,45600,Married,6,96,3,617.936885,Medsize,0,0,1,0,0
8996.774075,Basic,M,49706,Married,13,95,3,617.515196,Medsize,0,0,1,0,0
12298.6863,Basic,M,17101,Single,1,88,2,542.4,Medsize,0,0,1,0,0
4392.982538,Basic,M,33640,Married,20,20,1,542.4,Medsize,0,0,1,0,0
4574.524094,Basic,F,99316,Single,26,53,1,754.358929,Medsize,0,0,1,0,0
8668.611261,Basic,M,21474,Married,13,72,9,373.428187,Small,2,0,1,0,0
8093.410258,Basic,M,0,Married,9,72,5,722.024742,Medsize,1,0,1,0,0
9080.639651,Basic,F,33897,Married,15,67,8,539.843003,Small,0,0,1,0,0
4601.634099,Basic,M,84394,Married,9,38,1,691.412378,Medsize,0,0,1,0,0
4502.679656,Basic,M,68798,Single,19,69,1,92.915251,Medsize,0,0,1,0,0
4079.132667,Premium,M,0,Married,12,43,1,631.124372,Medsize,0,0,1,0,0
8982.850377,Basic,F,43490,Married,24,63,6,174.588413,Medsize,4,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
17771.54902,Premium,F,0,Married,30,1,2,547.2,Medsize,0,0,1,0,0
4625.548098,Basic,F,66670,Married,23,6,1,518.180364,Medsize,0,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
9051.905275,Basic,F,26308,Married,10,30,3,547.2,Medsize,0,0,1,0,0
8269.075366,Basic,M,20225,Married,27,64,6,547.2,Small,1,0,1,0,0
13107.92594,Basic,M,49088,Divorced,17,87,2,547.2,Small,1,0,1,0,0
4525.276524,Basic,F,32802,Married,31,8,1,547.2,Medsize,0,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
13681.71178,Basic,F,55588,Married,15,40,2,547.2,Medsize,0,0,1,0,0
9102.902307,Premium,M,73759,Married,2,25,6,547.2,Small,3,0,1,0,0
4002.857594,Basic,M,0,Single,3,93,1,820.8,Medsize,0,0,1,0,0
11880.96623,Premium,F,0,Single,29,96,2,820.8,Medsize,0,0,1,0,0
35944.71048,Premium,M,0,Single,33,55,2,820.8,Large,0,0,1,0,0
9080.28284,Basic,M,68073,Married,16,63,8,547.2,Medsize,0,0,1,0,0
9148.877887,Basic,F,68236,Married,2,75,6,20.725611,Medsize,0,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
4216.19522,Basic,M,0,Single,3,70,1,820.8,Medsize,0,0,1,0,0
13269.59942,Basic,F,15616,Married,20,96,2,547.2,Medsize,1,0,1,0,0
4456.016549,Premium,F,29550,Single,16,70,1,118.750512,Medsize,1,0,1,0,0
13610.10746,Basic,M,50144,Married,0,35,2,786.934186,Medsize,0,0,1,0,0
8447.801005,Premium,M,0,Divorced,2,45,7,547.2,Small,0,0,1,0,0
9191.672825,Basic,M,77603,Married,10,83,8,547.2,Medsize,0,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
4631.011293,Basic,M,78152,Married,18,35,1,547.2,Medsize,0,0,1,0,0
9123.911266,Basic,M,70737,Married,25,12,4,741.655597,Medsize,0,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
4510.194071,Basic,M,44230,Married,2,45,1,738.222494,Medsize,0,0,1,0,0
4576.759564,Premium,F,48569,Married,0,14,1,434.7579,Medsize,0,0,1,0,0
7821.945982,Basic,M,0,Single,27,39,4,914.31553,Small,0,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
9152.489511,Premium,F,60423,Married,23,44,9,137.611531,Medsize,0,0,1,0,0
8078.53085,Premium,F,0,Married,1,39,5,547.2,Medsize,1,0,1,0,0
4571.509384,Basic,F,91485,Divorced,2,16,1,392.925712,Small,0,0,1,0,0
11274.91011,Premium,M,0,Single,22,39,2,820.8,Small,0,0,1,0,0
27542.36956,Premium,F,50494,Married,19,15,2,491.322893,Medsize,0,0,1,0,0
4196.689511,Basic,F,0,Single,19,77,1,1182.289213,Large,0,0,1,0,0
4654.582368,Premium,F,81883,Married,15,40,1,376.002146,Medsize,0,0,1,0,0
9118.928908,Basic,F,33882,Married,22,39,6,272.835064,Medsize,0,0,1,0,0
9118.148093,Basic,F,56446,Married,2,8,3,547.2,Medsize,0,0,1,0,0
29232.69297,Premium,M,28613,Single,17,8,2,820.8,Small,0,0,1,0,0
8150.573759,Premium,M,0,Single,11,20,3,1310.46158,Small,0,0,1,0,0
8583.272854,Premium,F,18017,Divorced,23,54,9,547.2,Medsize,0,0,1,0,0
4592.150374,Basic,F,73604,Married,15,89,1,184.222768,Medsize,0,0,1,0,0
4364.311891,Basic,M,44804,Single,15,13,1,778.350073,Medsize,0,0,1,0,0
35900.07644,Basic,M,25285,Married,12,84,2,547.2,Medsize,0,0,1,0,0
4554.911887,Basic,M,90156,Married,16,6,1,388.346716,Small,0,0,1,0,0
4272.80504,Premium,F,0,Single,0,75,1,1343.619461,Small,0,0,1,0,0
8873.525122,Premium,F,53503,Single,3,43,7,547.2,Medsize,0,0,1,0,0
13745.04802,Basic,M,40810,Married,8,14,2,780.378964,Medsize,0,0,1,0,0
31920.76916,Basic,F,58542,Married,29,82,2,129.985718,Medsize,0,0,1,0,0
9011.764865,Basic,F,63885,Single,0,17,8,86.477384,Medsize,0,0,1,0,0
9067.658438,Premium,M,78250,Married,7,66,6,547.2,Medsize,0,0,1,0,0
33718.8424,Basic,M,27500,Divorced,25,47,2,472.280461,Large,0,0,1,0,0
7444.939419,Premium,M,0,Single,21,41,4,863.861736,Medsize,0,0,1,0,0
23020.89147,Basic,F,97460,Married,20,62,2,660.135987,Medsize,0,0,1,0,0
13110.54899,Basic,M,73597,Married,5,8,2,485.183645,Medsize,5,0,1,0,0
3884.8552,Basic,F,0,Single,35,9,1,851.031598,Small,0,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
8838.085637,Basic,M,82664,Married,24,10,9,133.425609,Medsize,3,0,1,0,0
9129.872774,Basic,F,70973,Divorced,6,24,3,547.2,Small,1,0,1,0,0
8925.632207,Basic,M,23860,Married,25,57,3,547.2,Small,1,0,1,0,0
31803.30779,Basic,F,25663,Married,20,89,2,663.131089,Medsize,0,0,1,0,0
8954.434101,Premium,M,34614,Married,6,9,3,547.2,Small,0,0,1,0,0
4108.257228,Basic,M,0,Single,7,90,1,820.8,Large,0,0,1,0,0
9111.75642,Basic,F,54751,Married,6,50,3,721.241935,Medsize,0,0,1,0,0
4425.749642,Basic,M,63597,Married,10,31,1,183.978738,Medsize,2,0,1,0,0
9080.604474,Basic,M,69853,Married,15,42,3,244.278662,Medsize,2,0,1,0,0
8161.1704,Basic,M,12266,Married,25,36,3,732.050007,Medsize,1,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
9106.867749,Basic,M,74143,Married,1,61,6,547.2,Medsize,0,0,1,0,0
4626.801093,Basic,F,79487,Divorced,20,87,1,547.2,Medsize,0,0,1,0,0
4594.292826,Basic,F,39053,Married,5,66,1,547.2,Medsize,0,0,1,0,0
7555.828789,Premium,M,0,Single,19,50,3,820.8,Medsize,0,0,1,0,0
8164.31273,Basic,M,11193,Single,2,88,6,820.8,Small,0,0,1,0,0
7912.132168,Premium,M,0,Single,26,34,7,820.8,Large,0,0,1,0,0
9180.154161,Basic,F,47663,Divorced,35,24,8,103.702555,Medsize,0,0,1,0,0
36516.0456,Basic,M,89771,Married,5,83,2,432.409662,Medsize,0,0,1,0,0
4521.190551,Basic,M,39426,Married,33,12,1,412.884282,Medsize,0,0,1,0,0
4619.449922,Basic,M,95301,Married,34,43,1,547.2,Large,0,0,1,0,0
13749.37083,Premium,F,82753,Married,3,42,2,264.666921,Medsize,0,0,1,0,0
13583.6249,Premium,M,58544,Married,19,48,2,769.788818,Medsize,0,0,1,0,0
9000.439546,Basic,F,28108,Married,6,27,3,547.2,Medsize,0,0,1,0,0
4450.220503,Premium,M,26848,Married,10,50,1,100.557495,Medsize,0,0,1,0,0
40688.53442,Basic,F,37455,Married,13,57,2,547.2,Small,0,0,1,0,0
9115.57169,Basic,F,69588,Married,19,45,6,173.080024,Medsize,0,0,1,0,0
4335.676738,Basic,M,30574,Single,19,10,1,396.105473,Medsize,1,0,1,0,0
9159.005771,Premium,F,96331,Divorced,33,38,9,491.027024,Medsize,0,0,1,0,0
8151.719109,Basic,M,0,Single,9,27,5,820.8,Small,0,0,1,0,0
9065.25926,Premium,F,40006,Divorced,34,18,7,132.568435,Medsize,1,0,1,0,0
12252.60179,Premium,F,0,Married,12,17,2,552,Medsize,1,0,1,0,0
13575.67599,Basic,F,48534,Married,29,79,2,552,Small,1,0,1,0,0
9217.130629,Basic,F,73259,Married,7,31,4,673.34265,Medsize,0,0,1,0,0
4505.405812,Basic,F,67801,Divorced,12,45,1,23.810491,Medsize,1,0,1,0,0
18269.27017,Basic,F,55761,Divorced,22,73,2,86.27772,Medsize,0,0,1,0,0
13955.56961,Basic,M,90279,Divorced,7,64,2,372.175592,Medsize,0,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
9034.305834,Basic,F,18846,Married,16,84,3,552,Small,0,0,1,0,0
30763.25637,Basic,M,41279,Single,1,30,2,251.429988,Medsize,0,0,1,0,0
8396.327608,Basic,F,0,Married,18,80,3,552,Medsize,1,0,1,0,0
8403.910248,Basic,M,0,Married,11,63,8,552,Medsize,0,0,1,0,0
9336.336922,Premium,F,70177,Married,12,34,8,225.517666,Medsize,0,0,1,0,0
37111.65952,Basic,F,61552,Married,1,95,2,12.252847,Medsize,0,0,1,0,0
23207.24981,Basic,F,89918,Divorced,14,42,2,423.116739,Medsize,0,0,1,0,0
22754.66137,Basic,M,51437,Married,35,30,2,244.086665,Medsize,0,0,1,0,0
12624.96121,Premium,M,12439,Divorced,22,78,2,552,Medsize,0,0,1,0,0
4381.880534,Premium,F,20394,Married,28,84,1,508.614758,Medsize,0,0,1,0,0
8649.997286,Premium,F,0,Married,0,3,3,824.597262,Small,0,0,1,0,0
9369.639891,Basic,F,99185,Married,8,19,3,449.428182,Medsize,0,0,1,0,0
9198.685111,Basic,M,31562,Married,14,6,3,552,Medsize,0,0,1,0,0
8840.193762,Basic,F,47297,Married,10,46,4,796.130111,Medsize,4,0,1,0,0
4060.956163,Premium,M,0,Married,18,30,1,699.823461,Medsize,1,0,1,0,0
8460.80939,Basic,F,0,Single,13,43,4,552,Large,0,0,1,0,0
4583.748377,Basic,M,94804,Married,13,79,1,764.592151,Medsize,4,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
30850.58677,Basic,M,25503,Married,12,59,2,552,Medsize,0,0,1,0,0
37243.63312,Basic,F,53602,Married,15,60,2,295.335363,Medsize,0,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
9212.613275,Basic,M,70958,Married,1,57,7,115.400119,Medsize,0,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
4506.485006,Premium,F,15462,Married,34,18,1,611.941558,Medsize,0,0,1,0,0
4601.913754,Basic,F,37308,Married,2,51,1,552,Medsize,0,0,1,0,0
26223.81193,Basic,M,0,Single,22,15,2,828,Medsize,1,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
9061.767848,Basic,M,37970,Married,8,44,3,124.967415,Medsize,0,0,1,0,0
4582.155128,Basic,F,49558,Divorced,1,73,1,552,Large,0,0,1,0,0
41143.09011,Basic,F,63624,Married,10,40,2,306.337632,Medsize,2,0,1,0,0
4582.899414,Basic,F,66991,Married,1,71,1,399.617715,Medsize,0,0,1,0,0
9277.472901,Premium,M,97729,Married,4,48,7,221.047584,Large,1,0,1,0,0
4101.935985,Premium,M,0,Single,1,34,1,552,Medsize,0,0,1,0,0
9312.585034,Premium,M,75986,Married,11,44,3,89.119797,Medsize,0,0,1,0,0
12947.68269,Premium,F,15083,Married,25,14,2,552,Large,0,0,1,0,0
11578.12643,Basic,M,0,Single,21,46,2,1163.620366,Medsize,0,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
9268.672154,Basic,F,57052,Married,7,56,4,483.62724,Medsize,1,0,1,0,0
13862.10016,Basic,F,96950,Married,20,74,2,633.132017,Large,0,0,1,0,0
32643.07651,Premium,F,77915,Married,4,61,2,552,Small,0,0,1,0,0
9233.19066,Basic,F,42600,Married,10,78,3,660.136987,Medsize,0,0,1,0,0
14024.35839,Premium,F,81872,Married,10,55,2,256.43803,Medsize,0,0,1,0,0
8876.667487,Basic,M,30525,Single,24,35,3,368.022992,Small,0,0,1,0,0
9165.721087,Premium,F,53792,Married,1,8,8,552,Small,1,0,1,0,0
9177.953095,Basic,F,29098,Married,21,19,4,683.554301,Medsize,0,0,1,0,0
9209.41167,Basic,F,31365,Married,1,12,7,828,Medsize,0,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
4637.034667,Premium,M,97017,Married,33,60,1,534.079032,Medsize,1,0,1,0,0
4574.924641,Basic,M,32906,Single,18,17,1,552,Medsize,0,0,1,0,0
18060.47947,Basic,F,57882,Single,1,61,2,552,Medsize,0,0,1,0,0
4571.610619,Basic,M,79453,Single,11,47,1,242.099049,Medsize,0,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
38055.20953,Basic,M,0,Married,21,78,2,552,Medsize,0,0,1,0,0
9264.32766,Premium,M,69063,Married,12,65,3,552,Small,0,0,1,0,0
8682.234653,Basic,M,10540,Married,33,76,3,552,Medsize,0,0,1,0,0
29297.33082,Basic,F,0,Single,22,65,2,1251.042795,Small,0,0,1,0,0
4515.445404,Premium,F,21500,Divorced,14,44,1,39.292196,Medsize,0,0,1,0,0
8254.698836,Basic,F,0,Divorced,19,60,9,552,Large,0,0,1,0,0
9215.541928,Basic,F,71888,Married,14,33,4,552,Small,0,0,1,0,0
4482.015107,Basic,M,62977,Single,34,40,1,552,Small,0,0,1,0,0
7521.282545,Basic,M,0,Single,33,0,3,987.293841,Medsize,0,0,1,0,0
7980.304624,Basic,F,15630,Divorced,8,60,3,656.775467,Medsize,1,0,1,0,0
11905.06754,Premium,F,0,Single,19,39,2,840.179082,Medsize,0,0,1,0,0
32777.30467,Basic,M,0,Married,3,22,2,552,Small,0,0,1,0,0
3807.528493,Premium,M,0,Single,16,89,1,828,Medsize,0,0,1,0,0
4651.28429,Basic,F,98475,Married,8,22,1,552,Medsize,0,0,1,0,0
12168.74492,Basic,M,14973,Divorced,2,75,2,828,Medsize,0,0,1,0,0
9095.15235,Premium,F,65103,Married,29,41,3,552,Small,4,0,1,0,0
9150.137599,Basic,F,32370,Married,2,77,4,552,Medsize,0,0,1,0,0
8418.573784,Basic,F,0,Married,21,62,9,552,Medsize,0,0,1,0,0
4584.137063,Basic,M,85245,Married,6,96,1,556.568103,Large,0,0,1,0,0
9191.733549,Basic,F,23823,Married,5,39,6,567.48055,Medsize,0,0,1,0,0
12067.45599,Basic,M,0,Single,14,35,2,1284.093173,Medsize,0,0,1,0,0
9277.233839,Basic,F,71416,Divorced,10,0,3,556.8,Medsize,0,0,1,0,0
9322.08512,Premium,F,70435,Married,0,50,4,67.881546,Medsize,0,0,1,0,0
25585.72783,Basic,M,0,Married,0,45,2,830.623064,Medsize,0,0,1,0,0
9416.908485,Basic,F,70602,Married,8,47,3,481.339891,Small,0,0,1,0,0
4685.504251,Premium,M,77678,Married,32,81,1,741.418485,Small,0,0,1,0,0
13770.97618,Premium,F,59207,Single,23,21,2,556.8,Medsize,0,0,1,0,0
4678.423394,Premium,M,83102,Married,15,35,1,443.670399,Small,0,0,1,0,0
9075.768214,Basic,M,37722,Single,8,23,8,158.077504,Medsize,0,0,1,0,0
4538.847818,Basic,M,82297,Single,5,62,1,0.382107,Medsize,0,0,1,0,0
9075.768214,Basic,M,37722,Single,8,23,8,158.077504,Medsize,0,0,1,0,0
4547.892543,Premium,M,33531,Married,11,15,1,801.577478,Medsize,0,0,1,0,0
4550.856045,Premium,F,17913,Married,0,39,1,556.8,Small,0,0,1,0,0
8385.252347,Basic,F,0,Single,0,35,7,556.8,Medsize,0,0,1,0,0
13770.97618,Premium,F,59207,Single,23,21,2,556.8,Medsize,0,0,1,0,0
8491.465719,Premium,F,0,Single,3,97,3,1193.115879,Large,0,0,1,0,0
4303.471379,Basic,F,0,Married,6,63,1,765.566699,Medsize,0,0,1,0,0
4583.100889,Premium,M,22728,Married,28,81,1,556.8,Large,0,0,1,0,0
23208.39416,Premium,F,60233,Married,29,63,2,481.265179,Medsize,0,0,1,0,0
13770.97618,Premium,F,59207,Single,23,21,2,556.8,Medsize,0,0,1,0,0
4369.041685,Premium,F,26026,Single,1,76,1,283.670312,Medsize,1,0,1,0,0
14091.19449,Basic,M,99823,Married,2,64,2,250.183388,Medsize,0,0,1,0,0
13776.74135,Basic,M,62634,Single,10,89,2,122.017931,Medsize,0,0,1,0,0
4669.22664,Premium,F,76157,Married,15,80,1,556.8,Small,0,0,1,0,0
7577.065297,Basic,M,0,Single,20,9,6,835.2,Medsize,2,0,1,0,0
12836.00951,Premium,M,0,Married,6,28,2,835.2,Medsize,0,0,1,0,0
4506.577736,Basic,F,14985,Married,12,45,1,571.319514,Medsize,0,0,1,0,0
9075.768214,Basic,M,37722,Single,8,23,8,158.077504,Medsize,0,0,1,0,0
36946.06393,Basic,F,75425,Divorced,25,88,2,663.643801,Medsize,1,0,1,0,0
4698.88415,Basic,F,80358,Married,19,2,1,443.637243,Large,0,0,1,0,0
9007.431501,Premium,M,41539,Single,11,35,3,556.8,Medsize,0,0,1,0,0
9247.547393,Premium,M,85654,Married,5,55,4,346.265295,Large,0,0,1,0,0
4598.235733,Basic,F,51523,Married,11,20,1,738.840818,Medsize,0,0,1,0,0
9095.049868,Basic,M,37937,Married,11,42,5,556.8,Medsize,0,0,1,0,0
8558.038795,Basic,M,13908,Married,12,74,8,804.130779,Medsize,2,0,1,0,0
4669.22664,Premium,F,76157,Married,15,80,1,556.8,Small,0,0,1,0,0
13770.97618,Premium,F,59207,Single,23,21,2,556.8,Medsize,0,0,1,0,0
8083.541953,Basic,F,0,Single,7,23,8,820.018767,Medsize,0,0,1,0,0
9075.768214,Basic,M,37722,Single,8,23,8,158.077504,Medsize,0,0,1,0,0
9185.025301,Basic,M,73795,Married,1,77,3,501.716934,Medsize,1,0,1,0,0
4595.524548,Basic,M,95550,Divorced,15,75,1,381.570261,Medsize,1,0,1,0,0
4669.22664,Premium,F,76157,Married,15,80,1,556.8,Small,0,0,1,0,0
28435.64035,Basic,F,0,Single,29,22,2,899.63718,Medsize,0,0,1,0,0
9267.920019,Basic,M,55808,Married,31,4,7,551.413755,Small,0,0,1,0,0
9333.333631,Basic,F,89513,Married,5,12,6,232.945977,Medsize,0,0,1,0,0
9294.088719,Basic,M,67544,Married,2,15,3,556.8,Small,0,0,1,0,0
8759.592518,Basic,M,28280,Married,7,55,9,556.8,Medsize,0,0,1,0,0
8169.334846,Basic,F,0,Single,10,99,3,835.2,Medsize,0,0,1,0,0
4078.023331,Basic,F,0,Single,18,86,1,835.2,Medsize,0,0,1,0,0
13770.97618,Premium,F,59207,Single,23,21,2,556.8,Medsize,0,0,1,0,0
4117.37239,Basic,F,0,Single,19,99,1,1301.796063,Small,0,0,1,0,0
9095.049868,Basic,M,37937,Married,11,42,5,556.8,Medsize,0,0,1,0,0
12313.16484,Premium,M,0,Single,7,57,2,835.2,Medsize,0,0,1,0,0
27287.50099,Basic,F,0,Single,12,76,2,835.2,Small,1,0,1,0,0
9095.049868,Basic,M,37937,Married,11,42,5,556.8,Medsize,0,0,1,0,0
9095.049868,Basic,M,37937,Married,11,42,5,556.8,Medsize,0,0,1,0,0
9114.276632,Premium,M,85942,Married,16,36,5,79.340118,Medsize,2,0,1,0,0
8719.125849,Premium,M,0,Married,7,73,7,556.8,Large,1,0,1,0,0
9199.388961,Premium,M,37399,Married,30,22,3,392.826082,Medsize,0,0,1,0,0
4419.116971,Premium,M,24046,Married,27,47,1,556.8,Small,0,0,1,0,0
9101.523916,Basic,M,48029,Divorced,9,79,7,556.8,Medsize,0,0,1,0,0
9337.895228,Premium,F,76381,Married,23,33,4,556.8,Small,0,0,1,0,0
4669.22664,Premium,F,76157,Married,15,80,1,556.8,Small,0,0,1,0,0
3833.066768,Basic,F,0,Divorced,34,82,1,1397.954723,Medsize,2,0,1,0,0
4514.247473,Basic,M,50146,Married,6,44,1,759.291202,Medsize,1,0,1,0,0
27934.62373,Basic,F,76912,Married,0,55,2,169.226996,Medsize,2,0,1,0,0
8473.46358,Basic,F,0,Single,0,8,8,1148.461246,Medsize,2,0,1,0,0
41745.00646,Premium,F,45431,Married,23,81,2,556.8,Medsize,0,0,1,0,0
8048.371634,Basic,F,0,Single,24,90,9,1339.303486,Medsize,0,0,1,0,0
3979.586552,Basic,M,0,Single,32,57,1,835.2,Medsize,0,0,1,0,0
4558.972934,Basic,M,37709,Married,19,39,1,556.8,Medsize,0,0,1,0,0
